"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Club Brugge","4-4-1-1",1,0.6,"Hans Vanaken · 81&rsquor;","3","0","Manchester City","4-3-3",5,4.7,"João Cancelo · 30&rsquor; Riyad Mahrez (P) · 43&rsquor; Kyle Walker · 53&rsquor; Cole Palmer · 67&rsquor; Riyad Mahrez · 84&rsquor;","1","0","Manchester City","Away",990,5,4,1,1,21,8,1,0,767,17,15,8,4.8,4,3.3,42,10,586,669,87.6,63,576,37,13,5
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Beşiktaş","4-2-3-1",1,0.9,"Cyle Larin · 24&rsquor;","4","0","Sporting CP","3-4-3",4,4.4,"Sebastián Coates · 15&rsquor; Sebastián Coates · 27&rsquor; Pablo Sarabia (P) · 44&rsquor; Paulinho · 89&rsquor;","3","0","Beşiktaş","Home",990,1,1,0,0,9,2,4,0,672,21,10,19,0.9,0.9,0.9,14,2,444,550,80.7,49,396,28,30,16
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Beşiktaş","4-2-3-1",1,0.9,"Cyle Larin · 24&rsquor;","4","0","Sporting CP","3-4-3",4,4.4,"Sebastián Coates · 15&rsquor; Sebastián Coates · 27&rsquor; Pablo Sarabia (P) · 44&rsquor; Paulinho · 89&rsquor;","3","0","Sporting CP","Away",990,4,3,1,1,19,8,3,0,461,29,21,6,4.6,3.8,3.3,31,7,223,318,70.1,26,230,20,26,12
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Porto","4-4-2",1,1.1,"Luis Díaz · 65&rsquor;","2","0","Milan","4-2-3-1",0,0.2,"","5","0","Porto","Home",990,1,1,0,0,20,2,2,0,561,26,13,11,1.1,1.1,1.1,34,2,325,437,74.4,37,333,18,23,15
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Porto","4-4-2",1,1.1,"Luis Díaz · 65&rsquor;","2","0","Milan","4-2-3-1",0,0.2,"","5","0","Milan","Away",990,0,0,0,0,4,1,5,0,524,17,12,14,0.2,0.2,0,6,0,300,398,75.4,18,271,14,26,12
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Internazionale","3-5-2",3,2.3,"Edin Džeko · 34&rsquor; Arturo Vidal · 58&rsquor; Stefan de Vrij · 67&rsquor;","1","0","Sheriff Tiraspol","4-2-3-1",1,0.4,"Sébastien Thill · 52&rsquor;","1","0","Internazionale","Home",990,3,3,0,0,29,8,1,0,825,16,10,10,2.3,2.3,2,52,6,617,711,86.8,87,554,27,20,9
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Internazionale","3-5-2",3,2.3,"Edin Džeko · 34&rsquor; Arturo Vidal · 58&rsquor; Stefan de Vrij · 67&rsquor;","1","0","Sheriff Tiraspol","4-2-3-1",1,0.4,"Sébastien Thill · 52&rsquor;","1","0","Sheriff Tiraspol","Away",990,1,0,0,0,8,3,1,0,445,17,13,23,0.4,0.4,0.3,12,2,227,305,74.4,17,254,15,16,8
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",3,3,"Kylian Mbappé · 9&rsquor; Lionel Messi · 67&rsquor; Lionel Messi (P) · 74&rsquor;","2","0","RB Leipzig","3-5-2",2,2.1,"André Silva · 28&rsquor; Nordi Mukiele · 57&rsquor;","3","0","Paris Saint-Germain","Home",990,3,0,1,2,10,3,2,0,792,12,7,13,3,1.4,0.8,18,5,586,669,87.6,33,455,19,39,24
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",3,3,"Kylian Mbappé · 9&rsquor; Lionel Messi · 67&rsquor; Lionel Messi (P) · 74&rsquor;","2","0","RB Leipzig","3-5-2",2,2.1,"André Silva · 28&rsquor; Nordi Mukiele · 57&rsquor;","3","0","RB Leipzig","Away",990,2,2,0,0,18,4,3,0,500,28,16,16,2.1,2.1,2,34,4,289,371,77.9,42,177,19,10,6
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Ajax","4-2-3-1",4,2.1,"Marco Reus (OG) · 11&rsquor; Daley Blind · 25&rsquor; Antony · 57&rsquor; Sébastien Haller · 72&rsquor;","2","0","Dortmund","4-3-3",0,1.2,"","1","0","Ajax","Home",990,3,2,0,0,18,8,2,0,771,15,13,9,2.1,2.1,2,34,6,565,651,86.8,55,472,19,35,19
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Ajax","4-2-3-1",4,2.1,"Marco Reus (OG) · 11&rsquor; Daley Blind · 25&rsquor; Antony · 57&rsquor; Sébastien Haller · 72&rsquor;","2","0","Dortmund","4-3-3",0,1.2,"","1","0","Dortmund","Away",990,0,0,0,0,10,4,1,0,643,25,11,17,1.2,1.2,1.1,16,0,427,529,80.7,30,303,17,16,8
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Atlético Madrid","3-1-4-2",2,2.2,"Antoine Griezmann · 20&rsquor; Antoine Griezmann · 34&rsquor; Antoine Griezmann · 52&rsquor;","1","1","Liverpool","4-3-3",3,1.3,"Mohamed Salah · 8&rsquor; Naby Keïta · 13&rsquor; Mohamed Salah (P) · 78&rsquor;","2","0","Atlético Madrid","Home",951,2,2,0,0,8,5,1,1,422,17,5,10,2.3,2.3,2.2,14,3,237,330,71.8,24,200,17,18,10
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Atlético Madrid","3-1-4-2",2,2.2,"Antoine Griezmann · 20&rsquor; Antoine Griezmann · 34&rsquor; Antoine Griezmann · 52&rsquor;","1","1","Liverpool","4-3-3",3,1.3,"Mohamed Salah · 8&rsquor; Naby Keïta · 13&rsquor; Mohamed Salah (P) · 78&rsquor;","2","0","Liverpool","Away",990,3,0,1,1,10,5,2,0,798,15,11,10,1.3,0.5,0.5,21,6,617,708,87.1,60,532,19,18,9
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-2-3-1",0,0.7,"","1","0","Real Madrid","4-3-3",5,2.6,"Serhiy Kryvtsov (OG) · 37&rsquor; Vinicius Júnior · 51&rsquor; Vinicius Júnior · 56&rsquor; Rodrygo · 65&rsquor; Karim Benzema · 90+1&rsquor;","0","0","Shakhtar Donetsk","Home",990,0,0,0,0,7,4,1,0,656,15,6,19,0.8,0.8,0.6,13,0,475,549,86.5,41,427,23,16,7
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-2-3-1",0,0.7,"","1","0","Real Madrid","4-3-3",5,2.6,"Serhiy Kryvtsov (OG) · 37&rsquor; Vinicius Júnior · 51&rsquor; Vinicius Júnior · 56&rsquor; Rodrygo · 65&rsquor; Karim Benzema · 90+1&rsquor;","0","0","Real Madrid","Away",990,4,3,0,0,23,10,0,0,873,17,8,8,2.6,2.6,2.4,43,8,682,756,90.2,53,444,30,18,12
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Barcelona","4-3-3",1,2.2,"Gerard Piqué · 36&rsquor;","1","0","Dynamo Kyiv","4-4-1-1",0,0.1,"","0","0","Barcelona","Home",990,1,1,0,0,11,3,1,0,857,12,5,12,2.3,2.3,2.3,21,2,664,764,86.9,62,525,22,21,15
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Barcelona","4-3-3",1,2.2,"Gerard Piqué · 36&rsquor;","1","0","Dynamo Kyiv","4-4-1-1",0,0.1,"","0","0","Dynamo Kyiv","Away",990,0,0,0,0,3,0,0,0,588,26,13,14,0.1,0.1,0.1,4,0,375,465,80.6,13,277,14,11,3
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",3,2.7,"Karim Adeyemi · 3&rsquor; Noah Okafor · 65&rsquor; Noah Okafor · 77&rsquor;","2","0","Wolfsburg","4-2-3-1",1,0.9,"Lukas Nmecha · 15&rsquor;","2","0","Red Bull Salzburg","Home",990,3,3,0,0,14,6,2,0,565,17,7,13,2.7,2.7,2.2,24,3,366,458,79.9,44,329,16,23,9
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",3,2.7,"Karim Adeyemi · 3&rsquor; Noah Okafor · 65&rsquor; Noah Okafor · 77&rsquor;","2","0","Wolfsburg","4-2-3-1",1,0.9,"Lukas Nmecha · 15&rsquor;","2","0","Wolfsburg","Away",990,1,1,0,0,8,2,2,0,496,17,9,7,0.9,0.9,0.7,12,2,301,387,77.8,29,228,19,23,15
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",3,2.8,"Marcus Rashford · 53&rsquor; Harry Maguire · 75&rsquor; Cristiano Ronaldo · 81&rsquor;","3","0","Atalanta","3-4-1-2",2,1.6,"Mario Pašalić · 15&rsquor; Merih Demiral · 29&rsquor;","4","0","Manchester United","Home",990,3,3,0,0,22,9,3,0,713,14,9,15,2.9,2.9,1.9,37,5,492,603,81.6,53,292,25,7,3
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",3,2.8,"Marcus Rashford · 53&rsquor; Harry Maguire · 75&rsquor; Cristiano Ronaldo · 81&rsquor;","3","0","Atalanta","3-4-1-2",2,1.6,"Mario Pašalić · 15&rsquor; Merih Demiral · 29&rsquor;","4","0","Atalanta","Away",990,2,2,0,0,13,6,4,0,598,13,13,10,1.7,1.7,1.5,23,4,370,481,76.9,35,269,17,9,2
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Benfica","3-4-3",0,0.7,"","2","0","Bayern Munich","4-2-3-1",4,3,"Leroy Sané · 70&rsquor; Everton Soares (OG) · 80&rsquor; Robert Lewandowski · 82&rsquor; Leroy Sané · 84&rsquor;","2","0","Benfica","Home",990,0,0,0,0,8,3,2,0,405,11,9,7,0.7,0.7,0.7,16,0,231,314,73.6,22,209,15,20,13
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Benfica","3-4-3",0,0.7,"","2","0","Bayern Munich","4-2-3-1",4,3,"Leroy Sané · 70&rsquor; Everton Soares (OG) · 80&rsquor; Robert Lewandowski · 82&rsquor; Leroy Sané · 84&rsquor;","2","0","Bayern Munich","Away",990,3,2,0,0,21,7,2,0,680,13,6,4,3.1,3.1,2.5,41,6,511,598,85.5,64,486,23,13,8
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Chelsea","3-4-3",4,2.6,"Andreas Christensen · 9&rsquor; Jorginho (P) · 21&rsquor; Kai Havertz · 48&rsquor; Jorginho (P) · 57&rsquor;","0","0","Malmö","3-5-2",0,0.1,"","3","0","Chelsea","Home",990,4,2,2,2,18,5,0,0,829,23,12,9,2.6,1,0.8,39,8,629,708,88.8,69,483,24,15,7
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Chelsea","3-4-3",4,2.6,"Andreas Christensen · 9&rsquor; Jorginho (P) · 21&rsquor; Kai Havertz · 48&rsquor; Jorginho (P) · 57&rsquor;","0","0","Malmö","3-5-2",0,0.1,"","3","0","Malmö","Away",990,0,0,0,0,2,0,3,0,367,10,6,6,0.1,0.1,0,2,0,178,278,64,10,187,2,14,6
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Young Boys","5-3-2",1,2.7,"Meschak Elia · 77&rsquor;","1","0","Villarreal","3-5-2",4,2.7,"Yeremi Pino · 6&rsquor; Gerard Moreno · 16&rsquor; Alberto Moreno · 88&rsquor; Samuel Chukwueze · 90+2&rsquor;","1","0","Young Boys","Home",990,1,1,0,0,18,5,1,0,563,23,14,8,2.8,2.8,2.1,30,2,380,456,83.3,43,386,27,22,13
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Young Boys","5-3-2",1,2.7,"Meschak Elia · 77&rsquor;","1","0","Villarreal","3-5-2",4,2.7,"Yeremi Pino · 6&rsquor; Gerard Moreno · 16&rsquor; Alberto Moreno · 88&rsquor; Samuel Chukwueze · 90+2&rsquor;","1","0","Villarreal","Away",990,4,4,0,0,13,6,1,0,568,16,5,8,2.9,2.9,2.4,22,7,381,463,82.3,28,313,20,17,9
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Lille","4-4-2",0,0.8,"","4","0","Sevilla","4-2-3-1",0,1.1,"","1","0","Lille","Home",990,0,0,0,0,9,2,4,0,506,11,5,8,0.8,0.8,0.3,15,0,322,423,76.1,32,274,14,14,9
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Lille","4-4-2",0,0.8,"","4","0","Sevilla","4-2-3-1",0,1.1,"","1","0","Sevilla","Away",990,0,0,0,0,13,5,1,0,763,11,14,10,1.1,1.1,0.9,24,0,561,665,84.4,50,507,14,10,4
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Zenit","3-4-3",0,0.6,"","2","0","Juventus","4-3-3",1,1.2,"Dejan Kulusevski · 86&rsquor;","2","0","Zenit","Home",990,0,0,0,0,12,2,2,0,562,17,10,5,0.6,0.6,0.4,19,0,365,442,82.6,30,251,14,15,10
"UEFA Champions League","2021-10-20","UEFA Champions League (Group stage)","Zenit","3-4-3",0,0.6,"","2","0","Juventus","4-3-3",1,1.2,"Dejan Kulusevski · 86&rsquor;","2","0","Juventus","Away",990,1,1,0,0,11,2,2,0,730,10,7,11,1.2,1.2,1.1,22,2,522,614,85,55,451,31,24,13
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Wolfsburg","3-4-3",2,1.7,"Ridle Baku · 3&rsquor; Lukas Nmecha · 60&rsquor;","3","0","Red Bull Salzburg","4-1-2-1-2",1,1.6,"Maximilian Wöber · 30&rsquor;","1","0","Wolfsburg","Home",990,2,2,0,0,8,4,3,0,579,23,12,11,1.7,1.7,1.2,15,4,316,440,71.8,32,334,15,26,9
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Wolfsburg","3-4-3",2,1.7,"Ridle Baku · 3&rsquor; Lukas Nmecha · 60&rsquor;","3","0","Red Bull Salzburg","4-1-2-1-2",1,1.6,"Maximilian Wöber · 30&rsquor;","1","0","Red Bull Salzburg","Away",990,1,0,0,0,12,6,1,0,725,23,11,9,1.6,1.6,1.5,18,2,473,616,76.8,61,391,26,25,14
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Malmö","3-5-2",0,0.2,"","0","0","Chelsea","3-4-3",1,2.5,"Hakim Ziyech · 56&rsquor;","2","0","Malmö","Home",990,0,0,0,0,4,0,0,0,411,17,18,14,0.2,0.2,0.2,6,0,180,288,62.5,14,203,6,9,5
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Malmö","3-5-2",0,0.2,"","0","0","Chelsea","3-4-3",1,2.5,"Hakim Ziyech · 56&rsquor;","2","0","Chelsea","Away",990,1,1,0,0,22,10,2,0,841,13,6,8,2.5,2.5,2.3,40,2,633,739,85.7,71,401,17,32,23
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Villarreal","4-4-2",2,2.2,"Étienne Capoue · 36&rsquor; Arnaut Danjuma · 89&rsquor;","3","0","Young Boys","4-4-2",0,1.1,"","4","0","Villarreal","Home",990,2,1,0,0,13,7,3,0,597,13,11,12,2.3,2.3,1.8,22,1,408,487,83.8,34,399,24,25,9
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Villarreal","4-4-2",2,2.2,"Étienne Capoue · 36&rsquor; Arnaut Danjuma · 89&rsquor;","3","0","Young Boys","4-4-2",0,1.1,"","4","0","Young Boys","Away",990,0,0,0,0,10,3,4,0,591,18,10,9,1.1,1.1,1,19,0,405,496,81.7,34,421,18,14,6
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",5,4.8,"Robert Lewandowski · 26&rsquor; Serge Gnabry · 32&rsquor; Leroy Sané · 49&rsquor; Robert Lewandowski · 61&rsquor; Robert Lewandowski · 84&rsquor;","2","0","Benfica","3-4-3",2,1,"Morato · 38&rsquor; Darwin Núñez · 74&rsquor;","1","0","Bayern Munich","Home",990,5,5,0,1,23,11,2,0,790,26,10,8,5,4.2,4,46,10,604,682,88.6,61,541,23,20,13
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",5,4.8,"Robert Lewandowski · 26&rsquor; Serge Gnabry · 32&rsquor; Leroy Sané · 49&rsquor; Robert Lewandowski · 61&rsquor; Robert Lewandowski · 84&rsquor;","2","0","Benfica","3-4-3",2,1,"Morato · 38&rsquor; Darwin Núñez · 74&rsquor;","1","0","Benfica","Away",990,2,2,0,0,7,2,1,0,485,16,9,5,1,1,0.9,12,4,296,375,78.9,21,278,17,23,11
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Juventus","4-4-2",4,2.7,"Paulo Dybala · 11&rsquor; Paulo Dybala (P) · 58&rsquor; Federico Chiesa · 73&rsquor; Álvaro Morata · 82&rsquor;","2","0","Zenit","3-4-3",2,1.3,"Leonardo Bonucci (OG) · 26&rsquor; Sardar Azmoun · 90+2&rsquor;","1","0","Juventus","Home",990,4,1,1,1,25,9,2,0,727,6,13,9,2.8,2,1.6,48,7,549,631,87,60,461,24,20,15
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Juventus","4-4-2",4,2.7,"Paulo Dybala · 11&rsquor; Paulo Dybala (P) · 58&rsquor; Federico Chiesa · 73&rsquor; Álvaro Morata · 82&rsquor;","2","0","Zenit","3-4-3",2,1.3,"Leonardo Bonucci (OG) · 26&rsquor; Sardar Azmoun · 90+2&rsquor;","1","0","Zenit","Away",990,1,1,0,0,12,4,1,0,562,10,6,9,1.3,1.3,1.1,23,2,380,465,81.7,35,377,15,8,6
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Atalanta","3-4-1-2",2,1.5,"Josip Iličić · 12&rsquor; Duván Zapata · 56&rsquor;","0","0","Manchester United","3-4-3",2,1.1,"Cristiano Ronaldo · 45+1&rsquor; Cristiano Ronaldo · 90+1&rsquor;","1","0","Atalanta","Home",990,2,2,0,0,10,4,0,0,649,14,17,13,1.5,1.5,1.5,18,4,442,537,82.3,27,397,17,13,3
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Atalanta","3-4-1-2",2,1.5,"Josip Iličić · 12&rsquor; Duván Zapata · 56&rsquor;","0","0","Manchester United","3-4-3",2,1.1,"Cristiano Ronaldo · 45+1&rsquor; Cristiano Ronaldo · 90+1&rsquor;","1","0","Manchester United","Away",990,2,2,0,0,13,4,1,0,703,19,13,15,1.1,1.1,1,22,4,491,599,82,42,324,13,18,12
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Sevilla","4-2-3-1",1,1,"Lucas Ocampos · 15&rsquor;","5","0","Lille","4-4-2",2,1.9,"Jonathan David (P) · 43&rsquor; Jonathan Ikone · 51&rsquor;","6","0","Sevilla","Home",990,1,1,0,0,11,3,5,0,674,16,10,12,1.1,1.1,0.4,18,1,458,566,80.9,49,428,21,25,7
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Sevilla","4-2-3-1",1,1,"Lucas Ocampos · 15&rsquor;","5","0","Lille","4-4-2",2,1.9,"Jonathan David (P) · 43&rsquor; Jonathan Ikone · 51&rsquor;","6","0","Lille","Away",990,2,1,1,1,11,3,6,0,530,30,7,13,2,1.2,0.4,19,3,311,403,77.2,33,242,15,27,17
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Dynamo Kyiv","4-2-3-1",0,1.1,"","2","0","Barcelona","4-3-3",1,1.1,"Ansu Fati · 70&rsquor;","3","0","Dynamo Kyiv","Home",990,0,0,0,0,11,3,2,0,462,15,11,13,1.1,1.1,0.6,21,0,265,351,75.5,26,219,10,17,8
"UEFA Champions League","2021-11-02","UEFA Champions League (Group stage)","Dynamo Kyiv","4-2-3-1",0,1.1,"","2","0","Barcelona","4-3-3",1,1.1,"Ansu Fati · 70&rsquor;","3","0","Barcelona","Away",990,1,0,0,0,15,3,3,0,725,13,10,7,1.1,1.1,0.7,28,0,544,627,86.8,64,457,24,18,10
"UEFA Champions League","2021-11-03","UEFA Champions League (Group stage)","Milan","4-2-3-1",1,0.6,"Chancel Mbemba (OG) · 61&rsquor;","1","0","Porto","4-4-2",1,1.8,"Luis Díaz · 6&rsquor;","4","0","Milan","Home",990,0,0,0,0,8,2,1,0,557,14,4,12,0.7,0.7,0.2,13,0,344,465,74,20,264,23,21,15
"UEFA Champions League","2021-11-03","UEFA Champions League (Group stage)","Milan","4-2-3-1",1,0.6,"Chancel Mbemba (OG) · 61&rsquor;","1","0","Porto","4-4-2",1,1.8,"Luis Díaz · 6&rsquor;","4","0","Porto","Away",990,1,1,0,0,11,5,4,0,537,19,4,13,1.8,1.8,1.7,19,2,317,423,74.9,26,311,25,11,5
"UEFA Champions League","2021-11-03","UEFA Champions League (Group stage)","Real Madrid","4-3-3",2,2,"Karim Benzema · 14&rsquor; Karim Benzema · 61&rsquor;","2","0","Shakhtar Donetsk","4-2-3-1",1,1.3,"Fernando · 39&rsquor;","1","0","Real Madrid","Home",990,2,2,0,0,13,6,2,0,762,16,7,13,2,2,1.9,23,3,607,669,90.7,51,420,28,19,12
