League,Match_Date,Matchweek,Team,Home_Away,Home_Team,Away_Team,Home_Score,Away_Score,Home_Formation,Away_Formation,season,Formation,npxG_Expected,SoT,xAG_Expected,SCA_SCA,GCA_SCA,PrgP_Passes,PrgC_Carries,Succ_Take_Ons,Tkl,Int,Blocks,team_Shots_MQS,team_DA_MQS,team_Poss_MQS,team_Def_MQS,team_MQS
UEFA Champions League,2020-10-21,UEFA Champions League (Group stage),Marseille,Away,Olympiacos,Marseille,1,0,4-4-2,4-1-4-1,2020-2021,4-1-4-1,40.711175616835995,25.907111756168362,44.55732946298984,28.519593613933235,28.88243831640058,42.01741654571843,56.16835994194484,64.73149492017417,21.988388969521043,95.28301886792453,73.43976777939042,33.30914368650218,33.98645379777455,49.09288824383164,63.860667634252536,47.47328143554559
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Shakhtar Donetsk,Home,Shakhtar Donetsk,Internazionale,0,0,4-1-4-1,3-5-2,2020-2021,4-1-4-1,2.1044992743105952,12.69956458635704,3.7735849056603774,6.386066763425253,28.88243831640058,9.869375907111756,38.38896952104499,83.09143686502178,0.29027576197387517,61.03047895500726,85.05079825834542,7.402031930333818,13.01402999516207,24.129172714078372,57.365747460087086,30.14249901042354
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Internazionale,Away,Shakhtar Donetsk,Internazionale,0,0,4-1-4-1,3-5-2,2020-2021,3-5-2,74.81857764876632,54.862119013062404,70.89985486211901,59.43396226415094,28.88243831640058,81.78519593613933,61.46589259796807,39.477503628447025,59.50653120464441,91.00145137880988,1.6690856313497822,64.84034833091437,53.07208514755685,71.6255442670537,47.91364296081277,56.70932840744162
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Porto,Home,Porto,Olympiacos,2,0,4-2-3-1,4-2-3-1,2020-2021,4-2-3-1,61.82873730043541,79.10014513788099,60.88534107402032,31.64005805515239,60.087082728592165,62.62699564586357,61.46589259796807,48.76632801161103,21.988388969521043,75.39912917271407,85.05079825834542,70.4644412191582,50.87082728592162,62.046444121915826,57.80116110304789,58.985354268373136
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Olympiacos,Away,Porto,Olympiacos,2,0,4-2-3-1,4-2-3-1,2020-2021,4-2-3-1,40.711175616835995,41.146589259796805,37.953555878084174,38.243831640058055,28.88243831640058,69.59361393323658,9.724238026124818,83.09143686502178,15.239477503628446,87.30043541364296,7.329462989840348,40.9288824383164,35.02660861151427,39.6589259796807,48.24020319303338,41.746932312970046
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Liverpool,Home,Liverpool,Midtjylland,2,0,4-3-3,4-2-3-1,2020-2021,4-3-3,61.82873730043541,12.69956458635704,75.76197387518143,31.64005805515239,81.27721335268505,67.48911465892597,43.83164005805516,78.51959361393324,21.988388969521043,41.07402031930334,55.29753265602322,37.264150943396224,62.893081761006286,55.660377358490564,49.21988388969521,51.946167040506666
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Midtjylland,Away,Liverpool,Midtjylland,2,0,4-3-3,4-2-3-1,2020-2021,4-2-3-1,51.088534107402026,12.69956458635704,66.54571843251088,8.055152394775037,28.88243831640058,8.853410740203193,43.83164005805516,64.73149492017417,44.339622641509436,50.79825834542816,28.156748911465897,31.894049346879534,34.49443638122883,26.342525399129173,47.00653120464442,37.08932576857105
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Lokomotiv Moscow,Home,Lokomotiv Moscow,Bayern Munich,1,2,4-3-2-1,4-2-3-1,2020-2021,4-3-2-1,65.74746008708273,79.10014513788099,75.76197387518143,65.38461538461539,60.087082728592165,39.18722786647315,61.46589259796807,39.477503628447025,7.184325108853411,50.79825834542816,55.29753265602322,72.42380261248186,67.07789066279632,50.326560232220615,38.18940493468796,54.49927431059507
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Bayern Munich,Away,Lokomotiv Moscow,Bayern Munich,1,2,4-3-2-1,4-2-3-1,2020-2021,4-2-3-1,96.87953555878084,54.862119013062404,96.9521044992743,88.89695210449928,81.27721335268505,88.1712626995646,96.15384615384616,13.062409288824384,7.184325108853411,69.23076923076923,79.75326560232222,75.87082728592162,89.04208998548621,92.16255442670538,42.30769230769231,70.22034569204381
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Atlético Madrid,Home,Atlético Madrid,Red Bull Salzburg,3,2,4-4-2,4-2-3-1,2020-2021,4-4-2,89.69521044992743,92.3076923076923,93.6865021770682,88.89695210449928,86.13933236574745,49.34687953555878,43.83164005805516,99.92743105950653,66.98113207547169,87.30043541364296,91.8722786647315,91.00145137880986,89.57426221577164,46.58925979680697,86.52031930333817,80.9077714738092
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Red Bull Salzburg,Away,Atlético Madrid,Red Bull Salzburg,3,2,4-4-2,4-2-3-1,2020-2021,4-2-3-1,46.00870827285922,41.146589259796805,50.29027576197388,55.22496371552975,60.087082728592165,62.62699564586357,22.35123367198839,20.246734397677795,44.339622641509436,99.20174165457183,64.51378809869375,43.57764876632801,55.2007740686986,42.489114658925985,57.075471698113205,51.45797598627787
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Atalanta,Home,Atalanta,Ajax,2,2,3-4-3,4-3-3,2020-2021,3-4-3,74.81857764876632,87.4455732946299,80.62409288824384,68.94049346879537,81.27721335268505,32.65602322206096,90.78374455732946,64.73149492017417,92.380261248185775,99.49201741654572,85.05079825834542,81.1320754716981,76.94726656990808,61.71988388969521,85.41364296081278,78.01820820688745
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Ajax,Away,Atalanta,Ajax,2,2,3-4-3,4-3-3,2020-2021,4-3-3,20.174165457184326,79.10014513788099,8.055152394775037,51.30624092888244,81.27721335268505,81.78519593613933,49.709724238026126,91.36429608127722,83.01886792452831,87.30043541364296,85.05079825834542,49.63715529753266,46.879535558780844,65.74746008708273,86.68359941944848,65.28565773848793
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Marseille,Home,Marseille,Manchester City,0,3,5-3-2,4-3-3,2020-2021,5-3-2,2.1044992743105952,25.907111756168362,3.7735849056603774,1.8867924528301887,28.88243831640058,8.853410740203193,13.13497822931785,29.172714078374458,78.73730043541364,91.00145137880988,7.329462989840348,14.00580551523948,11.514271891630383,10.994194484760522,51.56023222060958,26.434885868848134
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Manchester City,Away,Marseille,Manchester City,0,3,5-3-2,4-3-3,2020-2021,4-3-3,77.06821480406386,54.862119013062404,88.24383164005806,21.04499274310595,86.13933236574745,89.04208998548621,56.16835994194484,39.477503628447025,10.522496371552975,7.402031930333817,12.191582002902758,65.96516690856313,65.14271891630382,72.60522496371553,17.398403483309142,49.287504947882304
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Mönchengladbach,Home,Mönchengladbach,Real Madrid,2,2,4-2-3-1,4-3-3,2020-2021,4-2-3-1,68.94049346879537,68.86792452830188,55.442670537010166,31.64005805515239,67.12626995645864,2.467343976777939,43.83164005805516,87.59071117561683,44.339622641509436,87.30043541364296,94.48476052249637,68.90420899854863,51.40299951620707,23.14949201741655,78.4288824383164,59.27563003034701
UEFA Champions League,2020-10-27,UEFA Champions League (Group stage),Real Madrid,Away,Mönchengladbach,Real Madrid,2,2,4-2-3-1,4-3-3,2020-2021,4-3-3,91.65457184325109,79.10014513788099,93.6865021770682,90.27576197387518,81.27721335268505,97.31494920174165,73.9477503628447,94.04934687953556,10.522496371552975,81.56748911465893,35.92162554426706,85.37735849056604,88.41315916787615,85.63134978229317,55.51523947750363,75.39253199630558
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Manchester United,Home,Manchester United,RB Leipzig,5,0,4-1-2-1-2,3-1-4-2,2020-2021,4-1-2-1-2,87.66328011611031,87.4455732946299,90.9288824383164,55.22496371552975,97.31494920174165,22.85921625544267,43.83164005805516,78.51959361393324,29.245283018867923,87.30043541364296,55.29753265602322,87.5544267053701,81.15626511852928,33.345428156748916,62.59071117561683,66.87557725293574
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),RB Leipzig,Away,Manchester United,RB Leipzig,5,0,4-1-2-1-2,3-1-4-2,2020-2021,3-1-4-2,16.182873730043543,25.907111756168362,13.20754716981132,38.243831640058055,28.88243831640058,53.77358490566038,33.236574746008706,48.76632801161103,78.73730043541364,30.478955007256893,44.412191582002905,21.04499274310595,26.777939042089987,43.50507982583454,50.59869375907112,37.438976118221404
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Krasnodar,Home,Krasnodar,Chelsea,0,4,4-2-3-1,4-3-3,2020-2021,4-2-3-1,20.174165457184326,54.862119013062404,19.3033381712627,59.43396226415094,28.88243831640058,17.48911465892598,61.46589259796807,91.36429608127722,10.522496371552975,91.00145137880988,55.29753265602322,37.518142235123364,35.87324625060474,39.477503628447025,62.046444121915826,46.345164269692575
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Chelsea,Away,Krasnodar,Chelsea,0,4,4-2-3-1,4-3-3,2020-2021,4-3-3,30.696661828737298,79.10014513788099,30.76923076923077,65.38461538461539,95.50072568940493,83.09143686502178,65.74746008708273,83.09143686502178,36.79245283018868,13.715529753265601,12.191582002902758,54.89840348330914,63.8848572810837,74.41944847605225,36.4477503628447,54.189207019395695
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),İstanbul Başakşehir,Home,İstanbul Başakşehir,Paris Saint-Germain,0,2,4-1-4-1,4-4-2,2020-2021,4-1-4-1,35.776487663280115,54.862119013062404,44.55732946298984,79.02757619738752,28.88243831640058,67.48911465892597,96.73439767779391,83.09143686502178,10.522496371552975,81.56748911465893,85.05079825834542,45.31930333817126,50.82244799225931,82.11175616835993,65.05805515239477,60.687425781765405
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Paris Saint-Germain,Away,İstanbul Başakşehir,Paris Saint-Germain,0,2,4-1-4-1,4-4-2,2020-2021,4-4-2,87.66328011611031,54.862119013062404,92.16255442670537,83.67198838896952,81.27721335268505,72.93178519593614,81.13207547169812,94.04934687953556,21.988388969521043,81.56748911465893,64.51378809869375,71.26269956458636,85.70391872278665,77.03193033381713,65.52975326560232,74.1654571843251
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Juventus,Home,Juventus,Barcelona,0,2,4-2-3-1,4-2-3-1,2020-2021,4-2-3-1,11.683599419448477,3.483309143686502,13.20754716981132,34.034833091436866,28.88243831640058,69.59361393323658,73.9477503628447,72.42380261248186,89.84034833091437,95.28301886792453,44.412191582002905,7.583454281567489,25.374939525882922,71.77068214804063,75.48984034833092,48.79931389365352
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Barcelona,Away,Juventus,Barcelona,0,2,4-2-3-1,4-2-3-1,2020-2021,4-2-3-1,65.74746008708273,41.146589259796805,70.89985486211901,55.22496371552975,81.27721335268505,42.01741654571843,83.81712626995646,99.49201741654572,59.50653120464441,75.39912917271407,35.92162554426706,53.44702467343977,69.13401064344461,62.91727140783745,67.57982583454282,64.58635703918723
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Club Brugge,Home,Club Brugge,Lazio,1,1,3-5-2,3-5-2,2020-2021,3-5-2,61.82873730043541,25.907111756168362,70.89985486211901,42.96081277213353,60.087082728592165,87.37300435413643,90.78374455732946,78.51959361393324,1.6690856313497822,93.6865021770682,28.156748911465897,43.867924528301884,57.98258345428157,89.07837445573294,50.50798258345428,58.35202533315741
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Lazio,Away,Club Brugge,Lazio,1,1,3-5-2,3-5-2,2020-2021,3-5-2,30.696661828737298,41.146589259796805,44.55732946298984,28.519593613933235,60.087082728592165,8.853410740203193,2.7576197387518144,20.246734397677795,78.73730043541364,91.00145137880988,73.43976777939042,35.92162554426705,44.388001935171744,5.805515239477504,65.85631349782294,43.640321942208736
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Ferencváros,Home,Ferencváros,Dynamo Kyiv,2,2,4-1-4-1,4-4-1-1,2020-2021,4-1-4-1,40.711175616835995,54.862119013062404,55.442670537010166,65.38461538461539,67.12626995645864,51.30624092888244,22.35123367198839,20.246734397677795,29.245283018867923,97.24238026124819,7.329462989840348,47.7866473149492,62.651185292694734,36.828737300435414,38.515965166908565,46.477107797862516
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Dynamo Kyiv,Away,Ferencváros,Dynamo Kyiv,2,2,4-1-4-1,4-4-1-1,2020-2021,4-4-1-1,35.776487663280115,25.907111756168362,19.3033381712627,16.618287373004353,67.12626995645864,22.85921625544267,28.156748911465897,20.246734397677795,21.988388969521043,41.07402031930334,73.43976777939042,30.84179970972424,34.3492985002419,25.507982583454286,39.18722786647315,33.86330650481594
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Dortmund,Home,Dortmund,Zenit,2,0,4-2-3-1,4-1-4-1,2020-2021,4-2-3-1,35.776487663280115,54.862119013062404,50.29027576197388,51.30624092888244,81.27721335268505,99.49201741654572,90.78374455732946,98.62119013062409,36.79245283018868,41.07402031930334,19.085631349782293,45.31930333817126,60.95791001451379,95.13788098693759,48.893323657474596,59.94194484760522
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Zenit,Away,Dortmund,Zenit,2,0,4-2-3-1,4-1-4-1,2020-2021,4-1-4-1,4.571843251088534,3.483309143686502,8.055152394775037,4.426705370101597,28.88243831640058,5.370101596516691,4.2089985486211905,48.76632801161103,89.84034833091437,98.33091436865021,55.29753265602322,4.027576197387518,13.788098693759071,4.789550072568941,73.0587808417997,31.93033381712627
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Sevilla,Home,Sevilla,Rennes,1,0,4-3-3,4-3-3,2020-2021,4-3-3,91.65457184325109,96.00870827285921,96.9521044992743,96.58925979680697,60.087082728592165,55.8055152394775,73.9477503628447,78.51959361393324,59.50653120464441,13.715529753265601,28.156748911465897,93.83164005805514,84.54281567489114,64.8766328011611,44.97460087082729,68.26758147512864
UEFA Champions League,2020-10-28,UEFA Champions League (Group stage),Rennes,Away,Sevilla,Rennes,1,0,4-3-3,4-3-3,2020-2021,4-3-3,2.1044992743105952,25.907111756168362,1.0159651669085632,1.3062409288824384,28.88243831640058,2.9027576197387517,6.313497822931785,48.76632801161103,15.239477503628446,69.23076923076923,35.92162554426706,14.00580551523948,10.401548137397194,4.6081277213352685,42.28955007256894,21.599155561419714
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Shakhtar Donetsk,Home,Shakhtar Donetsk,Mönchengladbach,0,6,4-1-4-1,4-2-3-1,2020-2021,4-1-4-1,11.683599419448477,12.69956458635704,19.3033381712627,6.386066763425253,28.88243831640058,36.79245283018868,9.724238026124818,72.42380261248186,1.6690856313497822,75.39912917271407,73.43976777939042,12.19158200290276,18.19061441702951,23.258345428156748,55.73294629898403,31.67304393719488
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Mönchengladbach,Away,Shakhtar Donetsk,Mönchengladbach,0,6,4-1-4-1,4-2-3-1,2020-2021,4-2-3-1,87.66328011611031,97.96806966618288,83.38171262699564,88.89695210449928,98.18577648766328,42.01741654571843,33.236574746008706,13.062409288824384,36.79245283018868,69.23076923076923,12.191582002902758,92.8156748911466,90.1548137397194,37.62699564586357,32.81930333817126,60.23881778598759
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Porto,Home,Porto,Marseille,3,0,4-4-2,4-1-2-1-2,2020-2021,4-4-2,68.94049346879537,41.146589259796805,75.76197387518143,12.772133526850507,93.03338171262699,5.370101596516691,17.34397677793904,83.09143686502178,73.22206095791002,50.79825834542816,19.085631349782293,55.04354136429609,60.522496371552975,11.357039187227866,56.54934687953556,49.14236706689537
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Marseille,Away,Porto,Marseille,3,0,4-4-2,4-1-2-1-2,2020-2021,4-1-2-1-2,4.571843251088534,3.483309143686502,3.7735849056603774,25.036284470246734,28.88243831640058,49.34687953555878,49.709724238026126,72.42380261248186,15.239477503628446,50.79825834542816,44.412191582002905,4.027576197387518,19.23076923076923,49.52830188679245,45.71843251088534,31.60707217310991
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Manchester City,Home,Manchester City,Olympiacos,3,0,4-3-3,4-3-3,2020-2021,4-3-3,72.13352685050798,87.4455732946299,83.38171262699564,88.89695210449928,93.03338171262699,81.78519593613933,98.04063860667634,29.172714078374458,36.79245283018868,7.402031930333817,35.92162554426706,79.78955007256894,88.4373488147073,89.91291727140784,27.322206095791003,64.90961868320359
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Olympiacos,Away,Manchester City,Olympiacos,3,0,4-3-3,4-3-3,2020-2021,4-3-3,20.174165457184326,12.69956458635704,8.055152394775037,10.740203193033382,28.88243831640058,9.869375907111756,49.709724238026126,64.73149492017417,21.988388969521043,95.28301886792453,85.05079825834542,16.436865021770682,15.892597968069667,29.789550072568943,66.76342525399129,37.01675682807758
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Lokomotiv Moscow,Home,Lokomotiv Moscow,Atlético Madrid,1,1,4-4-2,4-3-2-1,2020-2021,4-4-2,2.1044992743105952,3.483309143686502,3.7735849056603774,4.426705370101597,35.99419448476052,9.869375907111756,9.724238026124818,7.619738751814223,3.1204644412191582,91.00145137880988,55.29753265602322,2.7939042089985486,14.731494920174166,9.796806966618288,39.25979680696662,20.58319039451115
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Atlético Madrid,Away,Lokomotiv Moscow,Atlético Madrid,1,1,4-4-2,4-3-2-1,2020-2021,4-3-2-1,46.00870827285922,79.10014513788099,55.442670537010166,65.38461538461539,60.087082728592165,98.25834542815674,94.26705370101597,56.966618287373,29.245283018867923,41.07402031930334,0.7256894049346879,62.554426705370105,60.30478955007257,96.26269956458636,32.00290275761974,56.960021110964504
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Midtjylland,Home,Midtjylland,Ajax,1,2,4-2-3-1,4-3-3,2020-2021,4-2-3-1,24.891146589259797,54.862119013062404,24.74600870827286,28.519593613933235,60.087082728592165,19.81132075471698,69.08563134978229,83.09143686502178,73.22206095791002,99.20174165457183,7.329462989840348,39.8766328011611,37.78422835026609,44.44847605224963,65.71117561683599,49.5316004749967
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Ajax,Away,Midtjylland,Ajax,1,2,4-2-3-1,4-3-3,2020-2021,4-3-3,24.891146589259797,54.862119013062404,37.953555878084174,8.055152394775037,67.12626995645864,42.01741654571843,56.16835994194484,83.09143686502178,44.339622641509436,41.07402031930334,64.51378809869375,39.8766328011611,37.711659409772615,49.09288824383164,58.25471698113208,47.644808022166515
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Red Bull Salzburg,Home,Red Bull Salzburg,Bayern Munich,2,6,4-3-2-1,4-2-3-1,2020-2021,4-3-2-1,74.81857764876632,97.96806966618288,75.76197387518143,74.31059506531204,60.087082728592165,36.79245283018868,43.83164005805516,39.477503628447025,78.73730043541364,93.6865021770682,94.48476052249637,86.39332365747461,70.05321722302854,40.31204644412192,76.5965166908563,69.9960416941549
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Bayern Munich,Away,Red Bull Salzburg,Bayern Munich,2,6,4-3-2-1,4-2-3-1,2020-2021,4-2-3-1,84.1799709724238,92.3076923076923,88.24383164005806,93.54136429608127,99.34687953555878,89.62264150943396,78.95500725689405,83.09143686502178,66.98113207547169,87.30043541364296,55.29753265602322,88.24383164005806,93.71069182389937,84.28882438316401,73.16763425253991,83.53344768439108
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Atalanta,Home,Atalanta,Liverpool,0,5,3-4-1-2,4-3-3,2020-2021,3-4-1-2,51.088534107402026,79.10014513788099,60.88534107402032,31.64005805515239,28.88243831640058,47.09724238026125,17.34397677793904,48.76632801161103,36.79245283018868,87.30043541364296,55.29753265602322,65.09433962264151,40.46927914852443,32.22060957910014,57.03918722786647,49.47222588732023
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Liverpool,Away,Atalanta,Liverpool,0,5,3-4-1-2,4-3-3,2020-2021,4-3-3,91.65457184325109,99.12917271407838,96.9521044992743,68.94049346879537,98.18577648766328,57.9100145137881,90.78374455732946,72.42380261248186,7.184325108853411,61.03047895500726,19.085631349782293,95.39187227866474,88.02612481857764,74.34687953555877,39.931059506531206,69.38910146457316
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Real Madrid,Home,Real Madrid,Internazionale,3,2,4-3-3,3-5-2,2020-2021,4-3-3,51.088534107402026,87.4455732946299,30.76923076923077,51.30624092888244,86.13933236574745,34.25253991291727,56.16835994194484,78.51959361393324,10.522496371552975,99.7822931785196,64.51378809869375,69.26705370101595,56.07160135462022,45.21044992743106,63.334542815674894,59.13708932576857
UEFA Champions League,2020-11-03,UEFA Champions League (Group stage),Internazionale,Away,Real Madrid,Internazionale,3,2,4-3-3,3-5-2,2020-2021,3-5-2,24.891146589259797,41.146589259796805,30.76923076923077,38.243831640058055,81.27721335268505,44.70246734397678,28.156748911465897,29.172714078374458,21.988388969521043,61.03047895500726,85.05079825834542,33.0188679245283,50.09675858732463,36.42960812772134,49.31059506531204,44.22087346615648
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Chelsea,Home,Chelsea,Rennes,3,0,4-3-3,4-1-4-1,2020-2021,4-3-3,72.13352685050798,25.907111756168362,83.38171262699564,25.036284470246734,86.13933236574745,90.4934687953556,56.16835994194484,20.246734397677795,29.245283018867923,69.23076923076923,44.412191582002905,49.02031930333817,64.85244315432993,73.33091436865021,40.78374455732946,54.76316136693495
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Rennes,Away,Chelsea,Rennes,3,0,4-3-3,4-1-4-1,2020-2021,4-1-4-1,20.174165457184326,25.907111756168362,30.76923076923077,21.04499274310595,28.88243831640058,32.65602322206096,28.156748911465897,7.619738751814223,5.152394775036284,81.56748911465893,19.085631349782293,23.040638606676346,26.898887276245766,30.406386066763428,28.35631349782293,27.365087742446235
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),İstanbul Başakşehir,Home,İstanbul Başakşehir,Manchester United,2,1,4-1-4-1,4-2-3-1,2020-2021,4-1-4-1,40.711175616835995,41.146589259796805,44.55732946298984,28.519593613933235,67.12626995645864,7.474600870827286,33.236574746008706,7.619738751814223,78.73730043541364,50.79825834542816,97.8955007256894,40.9288824383164,46.73439767779391,20.355587808417997,58.762699564586356,45.25663016229054
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Manchester United,Away,İstanbul Başakşehir,Manchester United,2,1,4-1-4-1,4-2-3-1,2020-2021,4-2-3-1,24.891146589259797,25.907111756168362,30.76923076923077,46.516690856313495,60.087082728592165,93.46879535558782,90.78374455732946,56.966618287373,10.522496371552975,41.07402031930334,64.51378809869375,25.39912917271408,45.79100145137881,92.12626995645863,43.26923076923077,49.590975062673174
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Zenit,Home,Zenit,Lazio,1,1,4-1-2-1-2,3-5-2,2020-2021,4-1-2-1-2,51.088534107402026,25.907111756168362,60.88534107402032,16.618287373004353,60.087082728592165,51.30624092888244,28.156748911465897,20.246734397677795,29.245283018867923,95.28301886792453,79.75326560232222,38.497822931785194,45.86357039187228,39.73149492017417,56.132075471698116,47.14342261512073
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Lazio,Away,Zenit,Lazio,1,1,4-1-2-1-2,3-5-2,2020-2021,3-5-2,24.891146589259797,41.146589259796805,19.3033381712627,68.94049346879537,60.087082728592165,44.70246734397678,43.83164005805516,64.73149492017417,73.22206095791002,81.56748911465893,44.412191582002905,33.0188679245283,49.443638122883414,44.26705370101597,65.98330914368651,51.53054492677134
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Ferencváros,Home,Ferencváros,Juventus,1,4,4-3-3,4-3-3,2020-2021,4-3-3,65.74746008708273,41.146589259796805,37.953555878084174,28.519593613933235,35.99419448476052,32.65602322206096,17.34397677793904,64.73149492017417,21.988388969521043,91.00145137880988,12.191582002902758,53.44702467343977,34.15578132559264,25,47.47822931785196,40.843119145005936
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Juventus,Away,Ferencváros,Juventus,1,4,4-3-3,4-3-3,2020-2021,4-3-3,92.52539912917271,92.3076923076923,78.15674891146588,42.96081277213353,81.27721335268505,79.31785195936139,28.156748911465897,39.477503628447025,51.37880986937591,91.00145137880988,12.191582002902758,92.4165457184325,67.46492501209482,53.737300435413644,48.51233671988389,62.61380129304658
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Club Brugge,Home,Club Brugge,Dortmund,0,3,4-1-4-1,4-2-3-1,2020-2021,4-1-4-1,51.088534107402026,54.862119013062404,60.88534107402032,42.96081277213353,28.88243831640058,65.74746008708273,65.74746008708273,39.477503628447025,21.988388969521043,41.07402031930334,73.43976777939042,52.97532656023222,44.24286405418481,65.74746008708273,43.99492017416546,49.650349650349646
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Dortmund,Away,Club Brugge,Dortmund,0,3,4-1-4-1,4-2-3-1,2020-2021,4-2-3-1,74.81857764876632,79.10014513788099,75.76197387518143,46.516690856313495,86.13933236574745,51.30624092888244,69.08563134978229,29.172714078374458,59.50653120464441,50.79825834542816,55.29753265602322,76.95936139332366,69.47266569908079,60.19593613933236,48.69375907111756,61.591238949729515
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Barcelona,Home,Barcelona,Dynamo Kyiv,2,1,4-2-3-1,4-2-3-1,2020-2021,4-2-3-1,97.38751814223512,99.56458635703919,96.9521044992743,93.54136429608127,81.27721335268505,98.04063860667634,95.355587808418,87.59071117561683,0.5079825834542816,30.478955007256893,7.329462989840348,98.47605224963715,90.59022738268021,96.69811320754717,31.476777939042087,71.6387386198707
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Dynamo Kyiv,Away,Barcelona,Dynamo Kyiv,2,1,4-2-3-1,4-2-3-1,2020-2021,4-2-3-1,94.04934687953556,87.4455732946299,88.24383164005806,21.04499274310595,35.99419448476052,32.65602322206096,81.13207547169812,48.76632801161103,66.98113207547169,96.22641509433963,44.412191582002905,90.74746008708273,48.42767295597484,56.89404934687954,64.09651669085632,63.359282227206755
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Sevilla,Home,Sevilla,Krasnodar,3,2,4-3-3,4-2-3-1,2020-2021,4-3-3,79.82583454281567,98.54862119013063,55.442670537010166,92.59796806966618,81.27721335268505,80.47895500725689,33.236574746008706,78.51959361393324,51.37880986937591,61.03047895500726,55.29753265602322,89.18722786647315,76.4392839864538,56.8577648766328,61.55660377358491,69.784932049083
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),Krasnodar,Away,Sevilla,Krasnodar,3,2,4-3-3,4-2-3-1,2020-2021,4-2-3-1,20.174165457184326,25.907111756168362,24.74600870827286,55.22496371552975,81.27721335268505,64.36865021770683,33.236574746008706,56.966618287373,10.522496371552975,61.03047895500726,85.05079825834542,23.040638606676346,53.749395258829225,48.802612481857764,53.392597968069666,47.136825438712236
UEFA Champions League,2020-11-04,UEFA Champions League (Group stage),RB Leipzig,Home,RB Leipzig,Paris Saint-Germain,2,1,3-5-2,4-3-3,2020-2021,3-5-2,56.313497822931794,54.862119013062404,44.55732946298984,55.22496371552975,67.12626995645864,69.59361393323658,28.156748911465897,20.246734397677795,100,75.39912917271407,79.75326560232222,55.587808417997095,55.63618771165941,48.87518142235124,68.84978229317852,59.20306108985354
