"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2023-05-09","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Real Madrid 1:5 Manchester CityManchester City won on aggregate score over two legs(Leg 2: Manchester City 4:0 Real Madrid)","Real Madrid","4-3-3",1,0.7,"Vinicius Júnior · 36&rsquor;","2","0","Manchester City","3-2-4-1",1,0.5,"Kevin De Bruyne · 67&rsquor;","2","0","Real Madrid","Home",990,1,1,0,0,13,4,2,0,570,13,10,5,0.7,0.7,0.6,26,2,409,480,85.2,27,323,19,25,9
"UEFA Champions League","2023-05-09","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Real Madrid 1:5 Manchester CityManchester City won on aggregate score over two legs(Leg 2: Manchester City 4:0 Real Madrid)","Real Madrid","4-3-3",1,0.7,"Vinicius Júnior · 36&rsquor;","2","0","Manchester City","3-2-4-1",1,0.5,"Kevin De Bruyne · 67&rsquor;","2","0","Manchester City","Away",990,1,1,0,0,10,6,2,0,690,16,6,15,0.5,0.5,0.5,20,2,527,598,88.1,37,444,24,14,9
"UEFA Champions League","2023-05-10","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Milan 0:3 InterInter won on aggregate score over two legs(Leg 2: Inter 1:0 Milan)","Milan","4-2-3-1",0,0.9,"","2","0","Internazionale","3-5-2",2,2,"Edin Džeko · 8&rsquor; Henrikh Mkhitaryan · 11&rsquor;","1","0","Milan","Home",990,0,0,0,0,13,2,2,0,625,14,8,14,0.9,0.9,0.8,23,0,424,517,82,41,374,24,23,14
"UEFA Champions League","2023-05-10","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Milan 0:3 InterInter won on aggregate score over two legs(Leg 2: Inter 1:0 Milan)","Milan","4-2-3-1",0,0.9,"","2","0","Internazionale","3-5-2",2,2,"Edin Džeko · 8&rsquor; Henrikh Mkhitaryan · 11&rsquor;","1","0","Internazionale","Away",990,2,2,0,0,16,5,1,0,494,19,7,11,2,2,1.5,26,4,286,380,75.3,27,279,17,14,10
"UEFA Champions League","2023-05-16","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Inter 3:0 MilanInter won on aggregate score over two legs(Leg 1: Milan 0:2 Inter)","Internazionale","3-5-2",1,1,"Lautaro Martínez · 74&rsquor;","2","0","Milan","4-2-3-1",0,0.5,"","4","0","Internazionale","Home",990,1,1,0,0,15,4,2,0,480,15,7,3,1,1,0.8,24,2,283,368,76.9,27,282,13,16,6
"UEFA Champions League","2023-05-16","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Inter 3:0 MilanInter won on aggregate score over two legs(Leg 1: Milan 0:2 Inter)","Internazionale","3-5-2",1,1,"Lautaro Martínez · 74&rsquor;","2","0","Milan","4-2-3-1",0,0.5,"","4","0","Milan","Away",990,0,0,0,0,5,1,4,0,563,17,8,10,0.5,0.5,0.5,10,0,382,471,81.1,31,333,23,20,8
"UEFA Champions League","2023-05-17","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Manchester City 5:1 Real MadridManchester City won on aggregate score over two legs(Leg 1: Real Madrid 1:1 Manchester City)","Manchester City","3-2-4-1",4,2.8,"Bernardo Silva · 23&rsquor; Bernardo Silva · 37&rsquor; Manuel Akanji · 76&rsquor; Julián Álvarez · 90+1&rsquor;","3","0","Real Madrid","4-3-3",0,0.5,"","2","0","Manchester City","Home",990,4,3,0,0,16,8,3,0,755,17,3,8,2.8,2.8,2.7,31,7,575,655,87.8,43,463,41,32,18
"UEFA Champions League","2023-05-17","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Manchester City 5:1 Real MadridManchester City won on aggregate score over two legs(Leg 1: Real Madrid 1:1 Manchester City)","Manchester City","3-2-4-1",4,2.8,"Bernardo Silva · 23&rsquor; Bernardo Silva · 37&rsquor; Manuel Akanji · 76&rsquor; Julián Álvarez · 90+1&rsquor;","3","0","Real Madrid","4-3-3",0,0.5,"","2","0","Real Madrid","Away",990,0,0,0,0,7,3,2,0,533,12,6,14,0.5,0.5,0.3,14,0,366,446,82.1,20,311,11,11,4
"UEFA Champions League","2023-06-10","UEFA Champions League (Final)","Manchester City","3-2-4-1",1,1,"Rodri · 68&rsquor;","2","0","Internazionale","3-5-2",0,1.7,"","4","0","Manchester City","Home",990,1,0,0,0,7,4,2,0,637,12,10,7,1,1,0.8,14,2,459,544,84.4,37,376,21,31,20
"UEFA Champions League","2023-06-10","UEFA Champions League (Final)","Manchester City","3-2-4-1",1,1,"Rodri · 68&rsquor;","2","0","Internazionale","3-5-2",0,1.7,"","4","0","Internazionale","Away",990,0,0,0,0,14,5,4,0,519,17,9,10,1.7,1.7,1.1,19,0,351,438,80.1,29,321,13,10,5
